"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"08-dynamics-trajectory-ER"
"06/17/2026 17:45:00:344 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","recovery-distribution","power-law-lambda","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-prev-grp","bs-out-prev-mf","bs-out-count-S","bs-out-count-I","bs-out-mean-degree"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","78","0.002","0.007544381237057441","1996","4","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","29","0.0015","0.0038039884338590094","1997","3","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","123","0.0025","0.01351705865852517","1995","5","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","79","0.002","0.0076471365937454475","1996","4","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","30","0.001","0.003858861782263662","1998","2","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","124","0.002","0.01368378528118501","1996","4","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","80","0.0025","0.007751122355090239","1995","5","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","31","0.001","0.003914481112849069","1998","2","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","125","0.0015","0.013852077330373727","1997","3","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","81","0.0025","0.00785634862675701","1995","5","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","32","0.001","0.003970855244169405","1998","2","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","126","0.0015","0.0140219373684978","1997","3","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","82","0.003","0.007962825469047934","1994","6","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","33","0.0015","0.004027993060550247","1997","3","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","83","0.002","0.008070562892558412","1996","4","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","127","0.001","0.014193367641322948","1998","2","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","34","0.002","0.004085903511391014","1996","4","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","84","0.003","0.008179570853738546","1994","6","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","35","0.0015","0.004144595610420982","1997","3","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","128","0.001","0.014366370071160758","1998","2","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","36","0.0015","0.00420407843490769","1997","3","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","85","0.003","0.008289859250359839","1994","6","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","129","0.001","0.014540946250094179","1998","2","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","37","5.0E-4","0.00426436112481653","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","86","0.0015","0.008401437916887307","1997","3","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","130","0.0015","0.014717097433248512","1997","3","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","38","0.001","0.004325452881920325","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","87","0.0015","0.008514316619757191","1997","3","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","131","5.0E-4","0.014894824532114636","1999","1","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","39","0.001","0.004387362968857668","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","88","0.001","0.008628505052560602","1998","2","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","132","0","0.015074128107931383","2000","0","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","40","0.001","0.004450100708138794","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","89","0.001","0.008744012831133527","1998","2","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","41","5.0E-4","0.004513675481097758","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","90","0.001","0.00886084948855372","1998","2","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","42","5.0E-4","0.004578096726789661","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","91","0.0015","0.008979024470045099","1997","3","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","43","5.0E-4","0.004643373940831684","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","92","5.0E-4","0.009098547127790402","1999","1","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","44","5.0E-4","0.004709516674186669","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","93","5.0E-4","0.009219426715652965","1999","1","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","45","5.0E-4","0.004776534531887973","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","94","5.0E-4","0.009341672383808572","1999","1","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","46","5.0E-4","0.004844437171704354","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","95","5.0E-4","0.009465293173288498","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","96","5.0E-4","0.009590298010434938","1999","1","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","47","5.0E-4","0.00491323430274359","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","97","5.0E-4","0.009716695701270197","1999","1","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","48","0","0.004982935683993576","2000","0","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","98","0.001","0.009844494925781091","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","99","0.001","0.009973704232120191","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","100","0.001","0.010104332030725652","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","101","0.001","0.010236386588361504","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","102","0.001","0.010369876022080478","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","103","0.001","0.010504808293111503","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","104","0.001","0.010641191200674228","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","105","0.001","0.010779032375723065","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","106","5.0E-4","0.010918339274623351","1999","1","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","107","0.0015","0.011059119172762482","1997","3","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","108","0.001","0.011201379158098922","1998","2","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","109","0","0.01134512612465224","2000","0","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","1","0.0025","0.002536764725","1995","5","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","2","0.0015","0.0025740500336020834","1997","3","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","3","0.0015","0.0026118627029165916","1997","3","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","4","0.002","0.0026502095806766575","1996","4","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","5","0.0015","0.002689097585436827","1997","3","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","6","0.0015","0.0027285337067530844","1997","3","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","7","5.0E-4","0.0027685250053435476","1999","1","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","8","5.0E-4","0.002809078613229092","1999","1","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","9","5.0E-4","0.0028502017338531385","1999","1","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","10","5.0E-4","0.0028919016421798277","1999","1","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","11","5.0E-4","0.0029341856847697814","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","12","5.0E-4","0.0029770612798326454","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","1","0.003","0.002536764725","1994","6","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","13","5.0E-4","0.0030205359172555775","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","2","0.0035","0.0025740500336020834","1993","7","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","14","5.0E-4","0.0030646171586068403","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","3","0.003","0.0026118627029165916","1994","6","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","15","5.0E-4","0.0031093126371136326","1999","1","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","16","5.0E-4","0.0031546300576132816","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","4","0.0025","0.0026502095806766575","1995","5","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","17","5.0E-4","0.0032005771964768977","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","5","0.004","0.002689097585436827","1992","8","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","18","5.0E-4","0.0032471619015045795","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","6","0.003","0.0027285337067530844","1994","6","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","19","5.0E-4","0.003294392091791239","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","7","0.0025","0.0027685250053435476","1995","5","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","20","0.001","0.003342275757562098","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","8","0.002","0.002809078613229092","1996","4","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","9","0.002","0.0028502017338531385","1996","4","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","21","0.001","0.003390820959976897","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","10","0.002","0.0028919016421798277","1996","4","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","22","0.001","0.003440035830901827","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","11","0.0025","0.0029341856847697814","1995","5","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","23","0.001","0.003489928572648198","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","12","0.003","0.0029770612798326454","1994","6","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","24","5.0E-4","0.0035405074576768253","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","13","0.003","0.0030205359172555775","1994","6","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","25","5.0E-4","0.0035917808282671035","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","14","0.004","0.0030646171586068403","1992","8","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","15","0.0035","0.0031093126371136326","1993","7","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","26","0.001","0.003643757096149729","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","16","0.004","0.0031546300576132816","1992","8","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","27","0.001","0.0036964447421020015","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","17","0.0045","0.0032005771964768977","1991","9","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","28","0.001","0.00374985231550464","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","18","0.0045","0.0032471619015045795","1991","9","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","29","0.001","0.0038039884338590094","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","19","0.006","0.003294392091791239","1988","12","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","30","0.001","0.003858861782263662","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","20","0.006","0.003342275757562098","1988","12","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","31","0.001","0.003914481112849069","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","21","0.007","0.003390820959976897","1986","14","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","32","0.001","0.003970855244169405","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","22","0.009","0.003440035830901827","1982","18","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","33","5.0E-4","0.004027993060550247","1999","1","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","23","0.0085","0.003489928572648198","1983","17","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","34","0","0.004085903511391014","2000","0","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","24","0.0085","0.0035405074576768253","1983","17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","25","0.0085","0.0035917808282671035","1983","17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","26","0.0075","0.003643757096149729","1985","15","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","27","0.0075","0.0036964447421020015","1985","15","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","28","0.0085","0.00374985231550464","1983","17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","29","0.01","0.0038039884338590094","1980","20","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","30","0.0085","0.003858861782263662","1983","17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","31","0.0085","0.003914481112849069","1983","17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","32","0.0085","0.003970855244169405","1983","17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","33","0.0075","0.004027993060550247","1985","15","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","34","0.007","0.004085903511391014","1986","14","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","35","0.005","0.004144595610420982","1990","10","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","36","0.005","0.00420407843490769","1990","10","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","37","0.005","0.00426436112481653","1990","10","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","38","0.0045","0.004325452881920325","1991","9","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","39","0.0045","0.004387362968857668","1991","9","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","40","0.003","0.004450100708138794","1994","6","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","41","0.0025","0.004513675481097758","1995","5","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","42","0.0035","0.004578096726789661","1993","7","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","43","0.0035","0.004643373940831684","1993","7","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","44","0.002","0.004709516674186669","1996","4","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","45","0.001","0.004776534531887973","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","46","0.001","0.004844437171704354","1998","2","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","47","0.0015","0.00491323430274359","1997","3","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","48","0.0015","0.004982935683993576","1997","3","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","49","0.002","0.005053551122799629","1996","4","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","50","0.0025","0.005125090473276712","1995","5","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","51","0.003","0.005197563634655323","1994","6","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","52","0.003","0.005270980549559778","1994","6","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","53","0.002","0.005345351202217619","1996","4","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","54","0.002","0.005420685616598897","1996","4","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","55","0.0015","0.005496993854484077","1997","3","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","56","0.0015","0.00557428601345933","1997","3","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","57","0.0025","0.005652572224837985","1995","5","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","58","0.003","0.005731862651506905","1994","6","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","59","0.002","0.0058121674856966244","1996","4","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","60","0.002","0.005893496946674024","1996","4","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","61","0.003","0.005975861278356397","1994","6","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","62","0.0025","0.006059270746845761","1995","5","5.979"
"214","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","63","0.0025","0.0061437356378822834","1995","5","5.979"
"214","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","1","0.0025","0.002536764725","1995","5","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","lognormal (Tang)","4.24","1","10000","0.036","64","0.0025","0.006229266254215729","1995","5","5.979"
