"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"06-baseline-ER-power-law-Tang"
"06/17/2026 16:24:51:169 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","power-law-lambda","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"1268","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.042","25","1","25","0.0015800000000000002","0.21000000000000002","5.979"
"1269","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.042","51","1","51","0.003284313725490198","0.21000000000000002","5.979"
"1254","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.042","1143","1","1143","0.00922999999999998","0.21000000000000002","5.979"
"1272","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.042","39","1","39","0.004576923076923079","0.21000000000000002","5.979"
"1273","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","32","1","32","0.0037968750000000016","0.21999999999999997","5.979"
"1276","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","8","1","8","0.0025000000000000005","0.21999999999999997","5.979"
"1270","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.042","3018","1","3018","0.01819749999999998","0.21000000000000002","5.979"
"1278","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","16","1","16","0.0014062500000000004","0.21999999999999997","5.979"
"1267","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.042","4064","1","4064","0.03355499999999998","0.21000000000000002","5.979"
"1279","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","34","1","34","0.0028529411764705893","0.21999999999999997","5.979"
"1280","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","33","1","33","0.002833333333333334","0.21999999999999997","5.979"
"1281","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","25","1","25","0.002320000000000001","0.21999999999999997","5.979"
"1282","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","50","1","50","0.0019200000000000011","0.21999999999999997","5.979"
"1284","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","81","1","81","0.005320987654320991","0.21999999999999997","5.979"
"1285","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","95","1","95","0.009857894736842097","0.21999999999999997","5.979"
"1271","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.042","8639","1","8639","0.010869999999999993","0.21000000000000002","5.979"
"1274","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.08030500000000002","0.21999999999999997","5.979"
"1275","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.05703499999999999","0.21999999999999997","5.979"
"1277","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.07868250000000004","0.21999999999999997","5.979"
"1290","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","33","1","33","0.003590909090909093","0.21999999999999997","5.979"
"1291","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","18","1","18","0.0024444444444444453","0.21999999999999997","5.979"
"1283","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.08284999999999998","0.21999999999999997","5.979"
"1286","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.08858250000000004","0.21999999999999997","5.979"
"1287","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.08221749999999999","0.21999999999999997","5.979"
"1295","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","9","1","9","0.0017777777777777779","0.21999999999999997","5.979"
"1289","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.09434249999999995","0.21999999999999997","5.979"
"1288","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.0662075","0.21999999999999997","5.979"
"1292","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.05303500000000003","0.21999999999999997","5.979"
"1293","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.06601749999999999","0.21999999999999997","5.979"
"1294","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.0791125","0.21999999999999997","5.979"
"1301","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","25","1","25","0.0025000000000000005","0.22999999999999998","5.979"
"1302","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","26","1","26","0.0028461538461538476","0.22999999999999998","5.979"
"1296","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.044","10000","0","10000","0.05350999999999998","0.21999999999999997","5.979"
"1304","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","25","1","25","0.0014800000000000004","0.22999999999999998","5.979"
"1298","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.10771499999999998","0.22999999999999998","5.979"
"1297","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.07722999999999997","0.22999999999999998","5.979"
"1299","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.10402999999999998","0.22999999999999998","5.979"
"1300","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.11426250000000002","0.22999999999999998","5.979"
"1309","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","21","1","21","0.0015000000000000007","0.22999999999999998","5.979"
"1303","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.094695","0.22999999999999998","5.979"
"1305","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.11641750000000001","0.22999999999999998","5.979"
"1306","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.11667499999999997","0.22999999999999998","5.979"
"1307","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.10523499999999998","0.22999999999999998","5.979"
"1313","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","16","1","16","0.00209375","0.22999999999999998","5.979"
"1308","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.11583249999999995","0.22999999999999998","5.979"
"1315","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","25","1","25","0.0018200000000000009","0.22999999999999998","5.979"
"1317","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","5","1","5","0.0018000000000000002","0.22999999999999998","5.979"
"1318","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","6","1","6","0.0025","0.22999999999999998","5.979"
"1319","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","7","1","7","0.0018571428571428573","0.22999999999999998","5.979"
"1310","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.11046750000000007","0.22999999999999998","5.979"
"1311","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.10226999999999997","0.22999999999999998","5.979"
"1312","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.08926499999999998","0.22999999999999998","5.979"
"1316","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.10566250000000002","0.22999999999999998","5.979"
"1314","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.10660499999999994","0.22999999999999998","5.979"
"1320","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.046","10000","0","10000","0.11561499999999994","0.22999999999999998","5.979"
"1322","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.12401250000000004","0.24","5.979"
"1321","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.14248499999999995","0.24","5.979"
"1323","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.1300499999999999","0.24","5.979"
"1324","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13497249999999997","0.24","5.979"
"1326","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13501000000000007","0.24","5.979"
"1325","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.12850249999999996","0.24","5.979"
"1327","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.14379999999999993","0.24","5.979"
"1328","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13168000000000002","0.24","5.979"
"1329","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13219750000000002","0.24","5.979"
"1335","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","22","1","22","0.0027045454545454547","0.24","5.979"
"1330","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13272750000000008","0.24","5.979"
"1332","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.14167249999999998","0.24","5.979"
"1331","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.14049000000000014","0.24","5.979"
"1333","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13091","0.24","5.979"
"1334","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13401499999999988","0.24","5.979"
"1341","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","23","1","23","0.0019347826086956526","0.24","5.979"
"1336","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13374999999999987","0.24","5.979"
"1337","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13650000000000004","0.24","5.979"
"1338","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.12746749999999996","0.24","5.979"
"1339","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13141000000000008","0.24","5.979"
"1340","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.14581249999999993","0.24","5.979"
"1342","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.1257925","0.24","5.979"
"1348","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","27","1","27","0.0035740740740740746","0.25","5.979"
"1349","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10","1","10","0.0015000000000000002","0.25","5.979"
"1343","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.14071999999999998","0.24","5.979"
"1351","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","8","1","8","0.0028125","0.25","5.979"
"1344","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.048","10000","0","10000","0.13757250000000001","0.24","5.979"
"1345","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.157855","0.25","5.979"
"1346","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.153415","0.25","5.979"
"1347","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.1486849999999999","0.25","5.979"
"1350","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.16615250000000004","0.25","5.979"
"1352","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.17399249999999994","0.25","5.979"
"1353","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.15432250000000006","0.25","5.979"
"1354","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.1620849999999999","0.25","5.979"
"1355","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.1678875","0.25","5.979"
"1356","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.16961749999999998","0.25","5.979"
"1357","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.1543775","0.25","5.979"
"1358","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.16068499999999994","0.25","5.979"
"1359","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.1680974999999999","0.25","5.979"
"1360","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.15922749999999994","0.25","5.979"
"1361","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.15764999999999996","0.25","5.979"
"1367","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","26","1","26","0.0029615384615384625","0.25","5.979"
"1368","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","11","1","11","0.0016818181818181821","0.25","5.979"
"1362","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.14990749999999994","0.25","5.979"
"1363","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.15373000000000003","0.25","5.979"
"1365","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.15335000000000001","0.25","5.979"
"1364","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.15493499999999993","0.25","5.979"
"1366","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.05","10000","0","10000","0.16738250000000002","0.25","5.979"
"1374","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.052","8","1","8","0.0015625","0.26","5.979"
"1369","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.18694250000000012","0.26","5.979"
"1370","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19363750000000018","0.26","5.979"
