"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"05-baseline-empirical-threshold-ER"
"06/17/2026 15:47:41:073 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"184","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","99","1","99","0.0035353535353535377","0.16","5.979"
"186","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","8","1","8","7.500000000000002E-4","0.16","5.979"
"187","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","11","1","11","5.909090909090912E-4","0.16","5.979"
"188","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","16","1","16","9.6875E-4","0.16","5.979"
"189","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","14","1","14","0.0016428571428571427","0.16","5.979"
"190","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","45","1","45","0.0023444444444444454","0.16","5.979"
"191","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","117","1","117","0.004961538461538455","0.16","5.979"
"192","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.032","6","1","6","0.0010833333333333335","0.16","5.979"
"193","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","37","1","37","0.0028378378378378383","0.17","5.979"
"194","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","12","1","12","0.001041666666666667","0.17","5.979"
"195","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","11","1","11","7.272727272727273E-4","0.17","5.979"
"196","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","14","1","14","0.0019642857142857144","0.17","5.979"
"197","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","3","1","3","0.001","0.17","5.979"
"200","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","11","1","11","0.0012727272727272726","0.17","5.979"
"199","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","41","1","41","0.0012317073170731714","0.17","5.979"
"198","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","92","1","92","0.001657608695652175","0.17","5.979"
"201","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","32","1","32","7.812500000000004E-4","0.17","5.979"
"202","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","20","1","20","0.0012000000000000005","0.17","5.979"
"203","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","68","1","68","0.002463235294117649","0.17","5.979"
"204","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","18","1","18","0.0016666666666666674","0.17","5.979"
"206","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","6","1","6","7.500000000000001E-4","0.17","5.979"
"205","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","5","1","5","8.0E-4","0.17","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","15","1","15","0.0014666666666666671","0.17","5.979"
"207","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","153","1","153","0.0062973856209150225","0.17","5.979"
"209","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","8","1","8","0.0010625","0.17","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","28","1","28","0.001303571428571429","0.17","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","33","1","33","0.0014090909090909098","0.17","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","20","1","20","0.0014750000000000002","0.17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","6","1","6","9.166666666666666E-4","0.17","5.979"
"215","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","16","1","16","0.0010000000000000002","0.17","5.979"
"214","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","62","1","62","0.004411290322580648","0.17","5.979"
"216","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.034","8","1","8","9.375000000000002E-4","0.17","5.979"
"218","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","13","1","13","0.002076923076923077","0.18","5.979"
"217","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","47","1","47","0.004351063829787237","0.18","5.979"
"219","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","31","1","31","9.354838709677422E-4","0.18","5.979"
"220","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","27","1","27","9.074074074074077E-4","0.18","5.979"
"221","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","13","1","13","9.615384615384618E-4","0.18","5.979"
"222","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","19","1","19","0.001315789473684211","0.18","5.979"
"223","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","17","1","17","0.001705882352941177","0.18","5.979"
"224","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","11","1","11","0.0012272727272727275","0.18","5.979"
"225","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","12","1","12","8.333333333333335E-4","0.18","5.979"
"226","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","71","1","71","0.0024084507042253537","0.18","5.979"
"229","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","9","1","9","0.0012222222222222222","0.18","5.979"
"227","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","64","1","64","0.003148437500000002","0.18","5.979"
"230","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","48","1","48","0.0013645833333333342","0.18","5.979"
"228","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","221","1","221","0.004249999999999985","0.18","5.979"
"231","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","12","1","12","0.0014583333333333334","0.18","5.979"
"233","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","16","1","16","0.0012187500000000002","0.18","5.979"
"234","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","9","1","9","7.777777777777778E-4","0.18","5.979"
"232","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","72","1","72","0.0012847222222222231","0.18","5.979"
"235","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","21","1","21","0.0011428571428571432","0.18","5.979"
"236","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","78","1","78","0.0038589743589743618","0.18","5.979"
"237","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","11","1","11","0.0014090909090909093","0.18","5.979"
"238","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","6","1","6","6.666666666666666E-4","0.18","5.979"
"240","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","17","1","17","0.0010000000000000002","0.18","5.979"
"241","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","17","1","17","0.001735294117647059","0.19","5.979"
"239","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.036","92","1","92","0.00240217391304348","0.18","5.979"
"242","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","59","1","59","0.0029322033898305103","0.19","5.979"
"243","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","43","1","43","0.0017209302325581404","0.19","5.979"
"244","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","29","1","29","0.001758620689655173","0.19","5.979"
"245","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","27","1","27","0.0016111111111111116","0.19","5.979"
"246","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","55","1","55","0.0015636363636363645","0.19","5.979"
"247","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","204","1","204","0.002190000000000002","0.19","5.979"
"249","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","14","1","14","0.0012142857142857146","0.19","5.979"
"250","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","3","1","3","8.333333333333334E-4","0.19","5.979"
"248","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","239","1","239","0.00503749999999999","0.19","5.979"
"252","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","4","1","4","7.5E-4","0.19","5.979"
"254","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","14","1","14","0.002071428571428572","0.19","5.979"
"251","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","293","1","293","0.009517499999999986","0.19","5.979"
"255","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","20","1","20","0.002775000000000001","0.19","5.979"
"257","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","4","1","4","8.75E-4","0.19","5.979"
"256","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","15","1","15","0.0012333333333333335","0.19","5.979"
"253","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","236","1","236","0.0072924999999999865","0.19","5.979"
"258","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","42","1","42","0.0025000000000000005","0.19","5.979"
"260","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","12","1","12","0.0010416666666666667","0.19","5.979"
"259","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","102","1","102","0.003764705882352944","0.19","5.979"
"261","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","22","1","22","0.001590909090909091","0.19","5.979"
"262","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","32","1","32","0.0017187500000000009","0.19","5.979"
"263","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","18","1","18","0.00263888888888889","0.19","5.979"
"264","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.038","10","1","10","0.00135","0.19","5.979"
"265","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","19","1","19","0.0012631578947368426","0.2","5.979"
"267","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","10","1","10","0.0020000000000000005","0.2","5.979"
"266","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","47","1","47","0.003127659574468087","0.2","5.979"
"268","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","6","1","6","6.666666666666666E-4","0.2","5.979"
"269","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","17","1","17","0.0015588235294117653","0.2","5.979"
"270","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","3","1","3","0.001","0.2","5.979"
"271","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","11","1","11","0.0016363636363636365","0.2","5.979"
"274","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","24","1","24","0.002375000000000001","0.2","5.979"
"275","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","15","1","15","0.0015333333333333338","0.2","5.979"
"273","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","222","1","222","0.01259999999999999","0.2","5.979"
"276","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","27","1","27","0.0010555555555555563","0.2","5.979"
"272","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","363","1","363","0.0053699999999999885","0.2","5.979"
"277","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","63","1","63","0.0019761904761904773","0.2","5.979"
"278","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","42","1","42","0.0019404761904761915","0.2","5.979"
"279","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","25","1","25","0.0023000000000000004","0.2","5.979"
"280","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","12","1","12","0.0014166666666666668","0.2","5.979"
"281","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","10","1","10","6.500000000000002E-4","0.2","5.979"
"282","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","21","1","21","0.001761904761904762","0.2","5.979"
"283","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","16","1","16","0.0010000000000000002","0.2","5.979"
"284","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","8","1","8","5.625000000000001E-4","0.2","5.979"
"285","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","64","1","64","0.0022421875000000016","0.2","5.979"
"287","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","38","1","38","0.0014078947368421062","0.2","5.979"
"286","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","165","1","165","0.004469696969696957","0.2","5.979"
"289","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","37","1","37","9.459459459459463E-4","0.21000000000000002","5.979"
"288","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.04","99","1","99","0.003343434343434346","0.2","5.979"
"291","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","21","1","21","9.761904761904762E-4","0.21000000000000002","5.979"
"292","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","16","1","16","0.0017500000000000007","0.21000000000000002","5.979"
"295","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","4","1","4","0.001375","0.21000000000000002","5.979"
"293","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","58","1","58","0.001801724137931036","0.21000000000000002","5.979"
"294","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","51","1","51","0.002901960784313727","0.21000000000000002","5.979"
"290","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","664","1","664","0.013949999999999978","0.21000000000000002","5.979"
"298","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","25","1","25","0.0029600000000000004","0.21000000000000002","5.979"
"299","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","10","1","10","7.500000000000001E-4","0.21000000000000002","5.979"
"297","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","101","1","101","0.002405940594059407","0.21000000000000002","5.979"
"300","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","7","1","7","0.0014285714285714284","0.21000000000000002","5.979"
"296","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","409","1","409","0.011942499999999988","0.21000000000000002","5.979"
"301","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","88","1","88","0.0031363636363636385","0.21000000000000002","5.979"
"302","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","27","1","27","0.001833333333333334","0.21000000000000002","5.979"
"305","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","13","1","13","0.001384615384615385","0.21000000000000002","5.979"
"304","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","74","1","74","0.0047500000000000025","0.21000000000000002","5.979"
"303","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","95","1","95","0.0023789473684210543","0.21000000000000002","5.979"
"306","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","15","1","15","0.001766666666666667","0.21000000000000002","5.979"
"307","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","8","1","8","0.0013750000000000001","0.21000000000000002","5.979"
"308","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","7","1","7","0.001142857142857143","0.21000000000000002","5.979"
"309","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","25","1","25","0.0015200000000000003","0.21000000000000002","5.979"
"311","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.042","25","1","25","0.0010200000000000003","0.21000000000000002","5.979"
"313","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","66","1","66","0.002553030303030305","0.21999999999999997","5.979"
"315","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","18","1","18","0.0022222222222222222","0.21999999999999997","5.979"
"316","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","61","1","61","0.0023688524590163946","0.21999999999999997","5.979"
"317","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","26","1","26","0.0011730769230769234","0.21999999999999997","5.979"
"319","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","35","1","35","0.0012285714285714291","0.21999999999999997","5.979"
"320","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","216","1","216","0.008767499999999985","0.21999999999999997","5.979"
"321","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","14","1","14","0.001678571428571429","0.21999999999999997","5.979"
"322","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","16","1","16","0.0013125000000000003","0.21999999999999997","5.979"
"323","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.044","7","1","7","0.0016428571428571427","0.21999999999999997","5.979"
