"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"07-baseline-ER-lognormal-Tang"
"06/17/2026 17:16:22:190 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"1121","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.03","35","1","35","0.001357142857142858","0.15","5.979"
"1123","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.03","17","1","17","7.35294117647059E-4","0.15","5.979"
"1124","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.03","13","1","13","7.30769230769231E-4","0.15","5.979"
"1125","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.03","13","1","13","0.0015384615384615387","0.15","5.979"
"1126","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.03","74","1","74","0.0030067567567567586","0.15","5.979"
"1130","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","6","1","6","0.00125","0.16","5.979"
"1128","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.03","70","1","70","0.0011571428571428577","0.15","5.979"
"1127","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.03","61","1","61","0.0013688524590163944","0.15","5.979"
"1129","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","41","1","41","0.0014512195121951228","0.16","5.979"
"1131","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","52","1","52","0.0017692307692307703","0.16","5.979"
"1132","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","9","1","9","9.444444444444445E-4","0.16","5.979"
"1133","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","53","1","53","0.0012830188679245293","0.16","5.979"
"1135","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","39","1","39","7.43589743589744E-4","0.16","5.979"
"1136","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","4","1","4","0.001","0.16","5.979"
"1134","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","128","1","128","0.002910156250000002","0.16","5.979"
"1137","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","11","1","11","0.0012272727272727272","0.16","5.979"
"1139","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","6","1","6","0.00125","0.16","5.979"
"1141","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","13","1","13","0.0013461538461538463","0.16","5.979"
"1140","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","52","1","52","0.0010865384615384624","0.16","5.979"
"1142","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","19","1","19","0.002236842105263158","0.16","5.979"
"1143","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","78","1","78","0.0023525641025641036","0.16","5.979"
"1148","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","16","1","16","0.0016562500000000006","0.16","5.979"
"1144","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","24","1","24","0.0014583333333333334","0.16","5.979"
"1138","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","120","1","120","0.0018958333333333349","0.16","5.979"
"1145","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","14","1","14","0.0011785714285714288","0.16","5.979"
"1149","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","6","1","6","6.666666666666666E-4","0.16","5.979"
"1150","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","44","1","44","0.0018295454545454552","0.16","5.979"
"1146","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","23","1","23","0.0012826086956521743","0.16","5.979"
"1153","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","6","1","6","0.0011666666666666668","0.17","5.979"
"1151","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","58","1","58","0.0019396551724137944","0.16","5.979"
"1154","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","120","1","120","0.0019458333333333348","0.17","5.979"
"1147","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","267","1","267","0.004039999999999985","0.16","5.979"
"1152","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.032","92","1","92","0.0012282608695652181","0.16","5.979"
"1156","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","3","1","3","5.0E-4","0.17","5.979"
"1157","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","6","1","6","0.0010833333333333335","0.17","5.979"
"1159","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","5","1","5","0.0011","0.17","5.979"
"1158","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","20","1","20","0.0017250000000000004","0.17","5.979"
"1155","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","5","1","5","6.000000000000001E-4","0.17","5.979"
"1161","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","12","1","12","0.0010000000000000002","0.17","5.979"
"1164","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","17","1","17","6.176470588235297E-4","0.17","5.979"
"1166","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","8","1","8","7.500000000000001E-4","0.17","5.979"
"1160","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","14","1","14","0.002428571428571429","0.17","5.979"
"1167","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","13","1","13","6.923076923076925E-4","0.17","5.979"
"1163","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","23","1","23","0.0013695652173913047","0.17","5.979"
"1162","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","79","1","79","0.002164556962025318","0.17","5.979"
"1168","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","18","1","18","0.0018333333333333337","0.17","5.979"
"1165","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","110","1","110","0.0023045454545454563","0.17","5.979"
"1170","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","26","1","26","0.0025192307692307693","0.17","5.979"
"1171","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","19","1","19","0.0010000000000000002","0.17","5.979"
"1169","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","18","1","18","0.001277777777777778","0.17","5.979"
"1173","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","10","1","10","0.0015500000000000004","0.17","5.979"
"1175","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","36","1","36","9.444444444444449E-4","0.17","5.979"
"1172","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","118","1","118","0.002728813559322036","0.17","5.979"
"1178","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","103","1","103","0.001655339805825244","0.18","5.979"
"1174","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","12","1","12","0.0012083333333333336","0.17","5.979"
"1179","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","8","1","8","6.250000000000001E-4","0.18","5.979"
"1177","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","11","1","11","0.0017272727272727275","0.18","5.979"
"1176","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.034","10","1","10","0.0011000000000000003","0.17","5.979"
"1181","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","9","1","9","0.0016111111111111113","0.18","5.979"
"1183","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","10","1","10","0.0010500000000000002","0.18","5.979"
"1180","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","100","1","100","0.0024400000000000016","0.18","5.979"
"1182","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","19","1","19","8.157894736842109E-4","0.18","5.979"
"1184","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","124","1","124","0.003286290322580648","0.18","5.979"
"1185","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","10","1","10","7.500000000000001E-4","0.18","5.979"
"1186","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","96","1","96","0.0016875000000000013","0.18","5.979"
"1187","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","9","1","9","0.0011111111111111113","0.18","5.979"
"1191","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","11","1","11","0.0011818181818181819","0.18","5.979"
"1192","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","10","1","10","7.500000000000001E-4","0.18","5.979"
"1189","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","2","1","2","0.001","0.18","5.979"
"1188","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","6","1","6","7.500000000000001E-4","0.18","5.979"
"1190","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","7","1","7","0.0011428571428571432","0.18","5.979"
"1193","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","14","1","14","0.001142857142857143","0.18","5.979"
"1196","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","8","1","8","0.001","0.18","5.979"
"1199","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","4","1","4","6.25E-4","0.18","5.979"
"1198","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","8","1","8","0.0010625","0.18","5.979"
"1194","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","46","1","46","9.673913043478266E-4","0.18","5.979"
"1197","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","41","1","41","0.0012682926829268297","0.18","5.979"
"1195","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","397","1","397","0.0025500000000000006","0.18","5.979"
"1200","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.036","13","1","13","0.0015769230769230773","0.18","5.979"
"1203","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","7","1","7","9.285714285714288E-4","0.19","5.979"
"1202","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","13","1","13","0.0017307692307692313","0.19","5.979"
"1204","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","38","1","38","0.0015657894736842116","0.19","5.979"
"1201","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","220","1","220","0.005554999999999985","0.19","5.979"
"1205","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","49","1","49","0.0016632653061224498","0.19","5.979"
"1206","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","20","1","20","0.0020000000000000005","0.19","5.979"
"1208","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","51","1","51","0.0012156862745098045","0.19","5.979"
"1209","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","25","1","25","0.0017800000000000005","0.19","5.979"
"1207","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","57","1","57","0.0013245614035087728","0.19","5.979"
"1210","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","52","1","52","0.0025865384615384635","0.19","5.979"
"1211","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","13","1","13","0.001076923076923077","0.19","5.979"
"1212","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","10","1","10","0.00115","0.19","5.979"
"1213","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","41","1","41","7.682926829268297E-4","0.19","5.979"
"1214","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","127","1","127","0.0022244094488188993","0.19","5.979"
"1215","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","141","1","141","0.002897163120567378","0.19","5.979"
"1216","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","29","1","29","0.001982758620689656","0.19","5.979"
"1218","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","7","1","7","0.0012142857142857144","0.19","5.979"
"1219","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","8","1","8","8.750000000000001E-4","0.19","5.979"
"1217","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","161","1","161","0.0027981366459627352","0.19","5.979"
"1220","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","12","1","12","0.0012083333333333332","0.19","5.979"
"1221","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","56","1","56","0.0028482142857142877","0.19","5.979"
"1222","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","4","1","4","6.25E-4","0.19","5.979"
"1223","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","26","1","26","0.0019038461538461544","0.19","5.979"
"1225","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","18","1","18","0.0010555555555555559","0.2","5.979"
"1226","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","21","1","21","0.0011428571428571432","0.2","5.979"
"1224","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.038","78","1","78","0.0016794871794871807","0.19","5.979"
"1228","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","26","1","26","0.001865384615384616","0.2","5.979"
"1227","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","40","1","40","0.0010625000000000005","0.2","5.979"
"1229","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","17","1","17","0.0013529411764705887","0.2","5.979"
"1230","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","12","1","12","7.500000000000002E-4","0.2","5.979"
"1231","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","43","1","43","0.0012325581395348844","0.2","5.979"
"1232","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","76","1","76","0.00236842105263158","0.2","5.979"
"1233","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","20","1","20","0.00255","0.2","5.979"
"1234","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","17","1","17","0.001058823529411765","0.2","5.979"
"1235","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","12","1","12","0.0010000000000000002","0.2","5.979"
"1236","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","47","1","47","0.0018936170212765972","0.2","5.979"
"1237","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","27","1","27","0.0014814814814814823","0.2","5.979"
"1238","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","9","1","9","9.444444444444445E-4","0.2","5.979"
"1239","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","83","1","83","0.0018012048192771097","0.2","5.979"
"1240","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","18","1","18","0.0015833333333333335","0.2","5.979"
"1241","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","6","1","6","5.833333333333334E-4","0.2","5.979"
"1242","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","26","1","26","0.001057692307692308","0.2","5.979"
"1244","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","17","1","17","0.0013235294117647063","0.2","5.979"
"1243","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","115","1","115","0.0033086956521739155","0.2","5.979"
"1245","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","27","1","27","0.0021111111111111118","0.2","5.979"
"1246","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","9","1","9","9.444444444444445E-4","0.2","5.979"
"1247","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","3","1","3","6.666666666666666E-4","0.2","5.979"
"1248","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.04","7","1","7","0.0012857142857142859","0.2","5.979"
"1250","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","26","1","26","0.0019423076923076926","0.21000000000000002","5.979"
"1249","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","123","1","123","0.004252032520325203","0.21000000000000002","5.979"
"1251","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","38","1","38","0.002039473684210527","0.21000000000000002","5.979"
"1253","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","5","1","5","8.0E-4","0.21000000000000002","5.979"
"1252","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","143","1","143","0.002923076923076925","0.21000000000000002","5.979"
"1254","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","18","1","18","0.0013611111111111115","0.21000000000000002","5.979"
"1255","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","17","1","17","7.35294117647059E-4","0.21000000000000002","5.979"
"1256","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","7","1","7","9.285714285714287E-4","0.21000000000000002","5.979"
"1258","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","11","1","11","0.0012272727272727275","0.21000000000000002","5.979"
"1257","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","24","1","24","0.0017083333333333336","0.21000000000000002","5.979"
"1260","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","18","1","18","0.001666666666666667","0.21000000000000002","5.979"
"1259","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","15","1","15","8.000000000000003E-4","0.21000000000000002","5.979"
"1262","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","23","1","23","0.0014130434782608703","0.21000000000000002","5.979"
"1264","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","98","1","98","0.0032806122448979617","0.21000000000000002","5.979"
"1263","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","102","1","102","0.003872549019607846","0.21000000000000002","5.979"
"1265","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","10","1","10","0.0011","0.21000000000000002","5.979"
"1266","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","10","1","10","0.0013000000000000002","0.21000000000000002","5.979"
"1261","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","297","1","297","0.007809999999999977","0.21000000000000002","5.979"
"1267","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","46","1","46","0.001956521739130436","0.21000000000000002","5.979"
"1268","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","16","1","16","9.062500000000004E-4","0.21000000000000002","5.979"
"1270","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","17","1","17","0.0024117647058823533","0.21000000000000002","5.979"
"1271","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","24","1","24","0.0011041666666666671","0.21000000000000002","5.979"
"1269","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","103","1","103","0.003679611650485439","0.21000000000000002","5.979"
"1272","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.042","31","1","31","0.0012096774193548394","0.21000000000000002","5.979"
"1273","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","17","1","17","0.001382352941176471","0.21999999999999997","5.979"
"1274","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","57","1","57","0.0016491228070175448","0.21999999999999997","5.979"
"1276","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","9","1","9","0.0014444444444444446","0.21999999999999997","5.979"
"1275","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","10","1","10","0.0012000000000000001","0.21999999999999997","5.979"
"1277","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","10","1","10","0.00135","0.21999999999999997","5.979"
"1279","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","38","1","38","0.00218421052631579","0.21999999999999997","5.979"
"1281","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","9","1","9","6.111111111111113E-4","0.21999999999999997","5.979"
"1282","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","108","1","108","0.002597222222222224","0.21999999999999997","5.979"
"1284","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","27","1","27","9.259259259259264E-4","0.21999999999999997","5.979"
"1278","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","750","1","750","0.021510000000000026","0.21999999999999997","5.979"
"1288","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","5","1","5","0.0011000000000000003","0.21999999999999997","5.979"
"1289","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","58","1","58","0.0028103448275862085","0.21999999999999997","5.979"
"1290","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","2399","1","2399","0.00925499999999999","0.21999999999999997","5.979"
"1291","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","38","1","38","0.0026710526315789486","0.21999999999999997","5.979"
"1292","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","4","1","4","6.25E-4","0.21999999999999997","5.979"
"1293","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","5","1","5","6.000000000000001E-4","0.21999999999999997","5.979"
"1294","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","36","1","36","0.0019444444444444455","0.21999999999999997","5.979"
"1295","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","32","1","32","0.0011875000000000006","0.21999999999999997","5.979"
"1287","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","5332","1","5332","0.01607249999999999","0.21999999999999997","5.979"
"1285","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","6605","1","6605","0.03621250000000001","0.21999999999999997","5.979"
"1280","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.03890499999999999","0.21999999999999997","5.979"
"1286","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.06618249999999998","0.21999999999999997","5.979"
"1299","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","16","1","16","8.750000000000002E-4","0.22999999999999998","5.979"
"1300","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","20","1","20","9.250000000000003E-4","0.22999999999999998","5.979"
"1301","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","28","1","28","7.142857142857147E-4","0.22999999999999998","5.979"
"1302","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","33","1","33","0.00243939393939394","0.22999999999999998","5.979"
"1303","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","67","1","67","0.004111940298507466","0.22999999999999998","5.979"
"1304","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","20","1","20","0.0015500000000000006","0.22999999999999998","5.979"
"1283","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.07017999999999996","0.21999999999999997","5.979"
"1306","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","120","1","120","0.003170833333333336","0.22999999999999998","5.979"
"1308","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","133","1","133","0.0048007518796992395","0.22999999999999998","5.979"
"1309","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","5","1","5","0.001","0.22999999999999998","5.979"
"1310","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","33","1","33","0.002878787878787879","0.22999999999999998","5.979"
"1296","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.052462500000000044","0.21999999999999997","5.979"
"1312","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","32","1","32","0.0019375000000000009","0.22999999999999998","5.979"
"1313","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","57","1","57","0.0015438596491228079","0.22999999999999998","5.979"
"1314","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","8","1","8","0.0011250000000000001","0.22999999999999998","5.979"
"1297","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.1045775","0.22999999999999998","5.979"
"1315","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","135","1","135","0.004092592592592585","0.22999999999999998","5.979"
"1317","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","43","1","43","0.0015581395348837214","0.22999999999999998","5.979"
"1318","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","42","1","42","0.0015714285714285721","0.22999999999999998","5.979"
"1298","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.11095250000000002","0.22999999999999998","5.979"
"1319","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","22","1","22","0.0015454545454545456","0.22999999999999998","5.979"
